structure,structure_id,action,freq,ref_area,value,unit_measure,time_period,obs_value,unit_mult,breaks,coverage,title_ts,obs_status,obs_conf,obs_pre_break
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2011-Q2,93.9905,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2011-Q3,93.965,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2011-Q4,94.0095,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2012-Q1,94.107,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2012-Q2,95.7193,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2012-Q3,97.4292,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2012-Q4,99.5386,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2013-Q1,101.4522,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2013-Q2,103.5195,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2013-Q3,105.7122,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2013-Q4,108.0538,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2014-Q1,108.6461,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2014-Q2,108.0764,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2014-Q3,109.3651,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2014-Q4,111.9425,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2015-Q1,113.9869,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2015-Q2,113.9359,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2015-Q3,115.2507,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2015-Q4,117.4907,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2016-Q1,118.8405,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2016-Q2,118.785,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2016-Q3,120.0325,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2016-Q4,121.6329,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2017-Q1,122.3023,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2017-Q2,123.3762,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2017-Q3,124.774,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2017-Q4,126.2954,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2018-Q1,127.1209,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2018-Q2,127.2807,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2018-Q3,128.1328,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2018-Q4,129.2983,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2019-Q1,129.8451,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2019-Q2,129.5932,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2019-Q3,130.7586,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2019-Q4,132.4036,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2020-Q1,133.8113,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2020-Q2,135.664,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2020-Q3,138.4346,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2020-Q4,143.2557,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2021-Q1,146.2052,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2021-Q2,149.5856,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2021-Q3,153.4163,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2021-Q4,156.9861,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2022-Q1,159.9398,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2022-Q2,159.6711,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2022-Q3,156.7072,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2022-Q4,156.6899,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2023-Q1,156.7183,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2023-Q2,156.9492,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2023-Q3,158.4461,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2023-Q4,160.1054,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2024-Q1,159.9693,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2024-Q2,159.3691,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2024-Q3,160.1804,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2024-Q4,161.22,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2025-Q1,159.8592,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2025-Q2,158.492,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2025-Q3,157.6917,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,US: United States,R: Real,"628: Index, 2010 = 100",2025-Q4,158.3615,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1971-Q1,6.0606,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1971-Q2,6.1458,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1971-Q3,4.5226,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1971-Q4,4.9415,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1972-Q1,4.3594,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1972-Q2,4.2967,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1972-Q3,4.888,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1972-Q4,7.5619,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1973-Q1,7.2029,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1973-Q2,9.1101,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1973-Q3,12.689,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1973-Q4,11.4424,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1974-Q1,14.786,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1974-Q2,11.1548,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1974-Q3,2.3239,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1974-Q4,-1.9309,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1975-Q1,-7.0479,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1975-Q2,-5.8647,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1975-Q3,-0.2724,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1975-Q4,-1.6875,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1976-Q1,1.2179,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1976-Q2,0.5191,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1976-Q3,-4.0761,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1976-Q4,-4.0264,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1977-Q1,-4.966,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1977-Q2,-4.6485,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1977-Q3,-3.6671,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1977-Q4,-1.7564,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1978-Q1,-0.7794,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1978-Q2,-3.2109,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1978-Q3,-2.9027,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1978-Q4,-3.4956,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1979-Q1,-1.2781,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1979-Q2,4.6994,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1979-Q3,5.8776,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1979-Q4,5.8228,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1980-Q1,2.1201,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1980-Q2,0.8051,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1980-Q3,2.4344,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1980-Q4,4.9686,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1981-Q1,9.025,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1981-Q2,7.758,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
dataflow,BIS:WS_SPP(1.0): Selected residential property prices,I,Q: Quarterly,AU: Australia,R: Real,"771: Year-on-year changes, in per cent",1981-Q3,2.2588,0: Units,NA,NA,NA,A: Normal value,F: Free,NA
