structure,structure_id,action,freq,borrowers_cty,tc_borrowers,tc_lenders,valuation,unit_type,tc_adjust,time_period,obs_value,collection,unit_mult,unit_measure,title_ts,decimals,obs_status,obs_pre_break,obs_conf
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2005-Q3,8273.678,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2005-Q4,8462.668,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2006-Q1,8651.528,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2006-Q2,8887.627,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2006-Q3,9040.174,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2006-Q4,9291.035,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2007-Q1,9515.777,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2007-Q2,9847.987,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2007-Q3,10158.451,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2007-Q4,10448.44,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2008-Q1,10649.562,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2008-Q2,10870.012,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2008-Q3,11001.294,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2008-Q4,11044.386,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2009-Q1,10969.802,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2009-Q2,10887.715,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2009-Q3,10689.986,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2009-Q4,10493.933,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2010-Q1,10453.34,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2010-Q2,10381.254,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2010-Q3,10422.745,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2010-Q4,10362.272,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2011-Q1,10378.846,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2011-Q2,10451.532,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2011-Q3,10536.221,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2011-Q4,10635.561,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2012-Q1,10723.537,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2012-Q2,10842.17,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2012-Q3,11021.947,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2012-Q4,11218.497,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2013-Q1,11279.497,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2013-Q2,11465.677,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
dataflow,BIS:WS_TC(2.0): Total credit,I,Q: Quarterly,US: United States,N: Non-financial corporations,A: All sectors,M: Market value,XDC: Domestic currency (incl. conv. to current ccy made using a fix parity),U: Unadjusted,2013-Q3,11649.679,E: End of period,9: Billions,USD: US dollar,United States - Credit to Non-financial corporations from All sectors at Market value - domestic currency - Unadjusted,NA,A: Normal value,NA,F: Free
